d_within,d_between,d_total
-0.06549435520744454,-0.028817533229434575,-0.09431188843687911
-0.06170233621204316,-0.032261426988313545,-0.09396376320035668
-0.06782184487198809,-0.02991463414872746,-0.09773647902071556
-0.06329717301024848,-0.039298120651205255,-0.10259529366145373
-0.0618773225859753,-0.03162496495887781,-0.09350228754485311
-0.06303809379560688,-0.03608739441490223,-0.0991254882105091
-0.05526680552034371,-0.0382404467530852,-0.0935072522734289
-0.05950735857677896,-0.03487927468626174,-0.0943866332630407
-0.06172798333705711,-0.03473771678883296,-0.09646570012589009
-0.06680873580606757,-0.03560232730885331,-0.10241106311492087
-0.06461014260124837,-0.0374319512952441,-0.10204209389649246
-0.06225531961923228,-0.032606312884698875,-0.09486163250393115
-0.057762235869362064,-0.03287033405686836,-0.09063256992623042
-0.06534224384324976,-0.03440948740177575,-0.09975173124502551
-0.06282539282147126,-0.034342946477468446,-0.0971683392989397
-0.05877860808294744,-0.03991780401862907,-0.09869641210157651
-0.06143597374027099,-0.036496084934788287,-0.09793205867505927
-0.06567271699855733,-0.030530463523353115,-0.09620318052191044
-0.06020577327991935,-0.03480028480611861,-0.09500605808603796
-0.06236489986491452,-0.03729449412954297,-0.0996593939944575
-0.0681170982571034,-0.0255225348613077,-0.09363963311841109
-0.06031272026535974,-0.0345871844108426,-0.09489990467620235
-0.06345023379492032,-0.032423697436140236,-0.09587393123106057
-0.06099979661968169,-0.03920154175183217,-0.10020133837151386
-0.0626510019919957,-0.0373307136943483,-0.099981715686344
-0.058618179506893395,-0.029475109116085696,-0.08809328862297908
-0.05861009810413632,-0.039134827109616986,-0.09774492521375332
-0.06737834340216424,-0.027800734628055383,-0.09517907803021963
-0.060201652824659876,-0.034444739145975026,-0.09464639197063489
-0.07258365320675786,-0.016609133204470522,-0.08919278641122841
-0.05823466532650502,-0.04849401360622893,-0.10672867893273397
-0.057147645894931334,-0.043771602991719394,-0.10091924888665073
-0.06041020255094555,-0.03869598828094316,-0.09910619083188872
-0.06091367613980681,-0.04068762730960164,-0.10160130344940846
-0.06087219795345142,-0.03749477404257669,-0.09836697199602812
-0.05873195323160185,-0.03862514319226705,-0.09735709642386892
-0.0600513490016559,-0.03665232509625009,-0.09670367409790599
-0.06160419604774526,-0.031876556650327445,-0.09348075269807271
-0.059731717356773635,-0.03838394683356757,-0.09811566419034119
-0.060563941213607815,-0.04371452602892943,-0.10427846724253725
-0.06842815702839328,-0.029867445082841643,-0.09829560211123492
-0.05957097226077974,-0.04243386872377497,-0.1020048409845547
-0.06317745032842151,-0.03672414854855442,-0.09990159887697594
-0.06923433409754791,-0.026405492308155705,-0.09563982640570362
-0.058389769447843624,-0.04186331146644008,-0.10025308091428371
-0.06153291466048285,-0.03537982077570088,-0.09691273543618371
-0.06536330730572025,-0.02761539485732335,-0.09297870216304359
-0.0623785975885291,-0.028093279765226138,-0.09047187735375523
-0.06376446931146568,-0.04059963912861248,-0.10436410844007818
-0.061287140343962515,-0.026711430149056803,-0.08799857049301932
-0.0669207192292358,-0.04037653449929884,-0.10729725372853463
-0.061183919426053585,-0.027340604052846502,-0.08852452347890008
-0.06311313513106798,-0.032982185019415744,-0.0960953201504837
-0.0585079445038681,-0.03521383378807159,-0.0937217782919397
-0.06083957872480042,-0.035657245592271555,-0.09649682431707199
-0.06261660044474585,-0.038910134949265165,-0.101526735394011
-0.061298972456441586,-0.04389276570455837,-0.10519173816099997
-0.06951745714226996,-0.029766506668057836,-0.0992839638103278
-0.05944270875731374,-0.03825009768320939,-0.09769280644052314
-0.06389019122684605,-0.03906360099859392,-0.10295379222543997
-0.06071168788126078,-0.03963240521586117,-0.10034409309712197
-0.06575830796954019,-0.037153028955489165,-0.10291133692502935
-0.06576390367886062,-0.0398908172602356,-0.10565472093909622
-0.06402755963398238,-0.030633957249266323,-0.0946615168832487
-0.06140367924337435,-0.03826468168972124,-0.09966836093309561
-0.06240503615965334,-0.03507074158434054,-0.09747577774399388
-0.06091511065721234,-0.03669559261795378,-0.0976107032751661
-0.06663815515687638,-0.031247640848035288,-0.09788579600491165
-0.06153776103346307,-0.036490881183511105,-0.09802864221697417
-0.061130379829539803,-0.03678455637061767,-0.09791493620015747
-0.06275516103929152,-0.030642606519018106,-0.09339776755830961
-0.06232369744124669,-0.028946349964605975,-0.09127004740585265
-0.05911164951238914,-0.0406919111736761,-0.09980356068606525
-0.06799938093069291,-0.031168866598962203,-0.09916824752965511
-0.061039612070015965,-0.04142522413835983,-0.1024648362083758
-0.07058918869940059,-0.03320919339762647,-0.10379838209702706
-0.06131512678043074,-0.03963923733123475,-0.1009543641116655
-0.06316581401720324,-0.0313978567020817,-0.09456367071928494
-0.055079984808257924,-0.0430129189565316,-0.09809290376478955
-0.06464676238369887,-0.03536016315309733,-0.10000692553679622
-0.06733896336781334,-0.03319909587013693,-0.10053805923795026
-0.06181954859005336,-0.036694642034547996,-0.09851419062460136
-0.06864880149970708,-0.029200391527347762,-0.09784919302705483
-0.06289353195218525,-0.034892662967842714,-0.09778619492002796
-0.06108150983854023,-0.03764183079386128,-0.09872334063240151
-0.058847466916962195,-0.0397750006944851,-0.0986224676114473
-0.0593971369252577,-0.044561624937203254,-0.10395876186246095
-0.0667453550285104,-0.02291671918320056,-0.08966207421171096
-0.057608527294394724,-0.03162377146869009,-0.0892322987630848
-0.05886433723826563,-0.03452281982005791,-0.09338715705832352
-0.0610428735760221,-0.03440919358260511,-0.09545206715862721
-0.061649817039473816,-0.03688294063707819,-0.09853275767655201
-0.06340493237409266,-0.03051684260441709,-0.093921774978509745
-0.06029269402445583,-0.037836068422419086,-0.09812876244687492
-0.06143055880043557,-0.03116749140354292,-0.09259805020397849
-0.06081329699995071,-0.037335433712720384,-0.0981487307126711
-0.06896875197121859,-0.02708380346203399,-0.09605255543325258
-0.06309654751602768,-0.03927863970671641,-0.1023751872227441
-0.0605397176722705,-0.029003943053325293,-0.08954366072559578
-0.05773393350641454,-0.03289380517032594,-0.09062773867674048
-0.0597031185013659,-0.03646559217571041,-0.09616871067707632
-0.055971859277561764,-0.040457576972661106,-0.09642943625022288
-0.059078228644098146,-0.03946753591081223,-0.09854576455491036
-0.05761292519535784,-0.03738305823819415,-0.09499598343355198
-0.0629657637268585,-0.03521634999794758,-0.09818211372480608
-0.053827093229708946,-0.042766433275241336,-0.09659352650495029
-0.06718437531224561,-0.030346758317486483,-0.09753113362973209
-0.05732536809641869,-0.031361308928849765,-0.08868667702526845
-0.061178048873831076,-0.03187944434393478,-0.09305749321776585
-0.06211717319839602,-0.036835499922805964,-0.09895267312120197
-0.0555958386845975,-0.0387456858841535,-0.09434152456875101
-0.062205065626599665,-0.028201252515743815,-0.0904063181423435
-0.05666898250303708,-0.028070840255355025,-0.08473982275839209
-0.06696773890251898,-0.02746012993663218,-0.09442786883915116
-0.06165538055094792,-0.04128573972830351,-0.10294112027925145
-0.06563339506543837,-0.026280283025442826,-0.0919136780908812
-0.05735398908144333,-0.02991832429196717,-0.08727231337341051
-0.06518175855359819,-0.027579264470475515,-0.09276102302407371
-0.0658621969515421,-0.03231213787713208,-0.0981743348286742
-0.05865518567526586,-0.03888524307524953,-0.09754042875051541
-0.0624265664915967,-0.03170502292337492,-0.0941315894149716
-0.061340506301788944,-0.028949323001728998,-0.090289829303517935
-0.06926225866032737,-0.027302081398940636,-0.096564340059268
-0.06365903646793121,-0.04045791083578304,-0.10411694730371426
-0.059605245428163464,-0.036190656859204945,-0.09579590228736842
-0.05960815049314865,-0.03988381252421181,-0.09949196301736045
-0.06308135860523403,-0.03402530871746641,-0.09710666732270044
-0.061903331623472495,-0.039048859905562366,-0.10095219152903487
-0.06122736837822365,-0.03778937166213258,-0.09901674004035624
-0.0601098695112073,-0.039651255605494075,-0.09976112511670138
-0.06465336116027054,-0.028865490707803046,-0.09351885186807357
-0.05892013911059504,-0.036392512889768906,-0.09531265200036396
-0.06036892898824851,-0.0312005071152648,-0.0915694361035133
-0.06305215871609367,-0.034950004316392023,-0.09800216303248568
-0.05864826889301395,-0.03679427133489603,-0.09544254022790999
-0.05471447607434535,-0.03525625199577263,-0.08997072807011798
-0.06483789848113085,-0.034856140251068375,-0.09969403873219923
-0.058507915622124713,-0.03505588098708129,-0.09356379660920602
-0.05928385689580046,-0.032672933908567375,-0.09195679080436783
-0.06244662794472182,-0.03348839013322524,-0.09593501807794708
-0.06651189968461174,-0.02183607908527907,-0.08834797876989078
-0.06743503707287796,-0.04226375680179062,-0.10969879387466858
-0.057343140812192994,-0.04017734048726026,-0.09752048129945326
-0.060257354368214666,-0.03743284787154429,-0.09769020223975894
-0.06371976030181674,-0.034173002272768135,-0.09789276257458486
-0.06254861881273555,-0.03766172302009922,-0.1002103418328348
-0.0656798913446225,-0.028956137556968787,-0.0946360289015913
-0.05636058772344272,-0.03859238525253533,-0.09495297297597806
-0.060131069594453995,-0.0368166312978137,-0.0969477008922677
-0.05965845732048392,-0.03992714217882394,-0.09958559949930784
-0.06126865818013082,-0.04089339132721776,-0.10216204950734858
-0.06693632395119896,-0.0246102233518735,-0.09154654730307246
-0.06471372047585715,-0.038140635630545344,-0.10285435610640248
-0.057269859283888426,-0.03795133522291295,-0.09522119450680137
-0.06030139892945411,-0.04414625172900869,-0.1044476506584628
-0.06624053301334631,-0.03103631650109175,-0.09727684951443806
-0.05934946658782887,-0.042708695501725166,-0.10205816208955404
-0.061815859627207294,-0.027884291963168252,-0.08970015159037555
-0.06294247466639188,-0.036318183682778095,-0.09926065834917
-0.057011103599405734,-0.041294190121945094,-0.09830529372135083
-0.060230493652188535,-0.03696488512270094,-0.09719537877488948
-0.06041907450653608,-0.03410695816318263,-0.09452603266971872
-0.05927199948638998,-0.03347014855404158,-0.09274214804043156
-0.06979106372977714,-0.026369143710355567,-0.0961602074401327
-0.06281732372828658,-0.029027566178175646,-0.09184488990646221
-0.060596627061508236,-0.03378742319364467,-0.09438405025515291
-0.06211585360480284,-0.03392736446804248,-0.09604321807284533
-0.06253809040689108,-0.03890762535790193,-0.10144571576479303
-0.05792693255272591,-0.03649681025090655,-0.09442374280363246
-0.05515411680688308,-0.03729373689740803,-0.09244785370429111
-0.06059934445755469,-0.03408155524485612,-0.09468089970241081
-0.05929718510557127,-0.03773187788006237,-0.09702906298563363
-0.06292840846536632,-0.03733243568654348,-0.10026084415190979
-0.059486471606222315,-0.03877044972840806,-0.09825692133463038
-0.06133441227498424,-0.02330979111923236,-0.0846442033942166
-0.06203020099231389,-0.039892106825775465,-0.10192230781808936
-0.06070132950869578,-0.031934555591047936,-0.09263588509974371
-0.0583785313679421,-0.045721316867484235,-0.10409984823542634
-0.06170884218943347,-0.042644490513578964,-0.10435333270301243
-0.06478986522671903,-0.029698729542069365,-0.0944885947687884
-0.06153880320893217,-0.03489863072154045,-0.09643743393047262
-0.06067257394175528,-0.035272201472697,-0.09594477541445229
-0.059323030863925784,-0.030512855396529693,-0.08983588626045547
-0.06260378360316154,-0.030204947296125124,-0.09280873089928666
-0.06346839595710771,-0.03101594268032283,-0.09448433863743055
-0.06217072019222245,-0.024245015588101212,-0.08641573578032367
-0.062473097222818005,-0.031242389250417543,-0.09371548647323555
-0.06842411119389577,-0.0317467666645824,-0.10017087785847817
-0.06459115862946094,-0.03216547282703375,-0.096756631456494685
-0.058482343172908104,-0.042944922172497055,-0.10142726534540515
-0.06841396685524151,-0.032483425327563015,-0.10089739218280452
-0.06659274608892408,-0.03437248323456706,-0.10096522932349114
-0.0631275551579587,-0.031232789633731863,-0.09436034479169057
-0.06164715362433135,-0.038152186837116096,-0.09979934046144745
-0.0559798208233033,-0.04533686909777231,-0.10131668992107562
-0.06045146674610393,-0.02788221627776537,-0.08833368302386929
-0.06305651988607144,-0.029297952781453918,-0.09235447266752536
-0.05984418394741103,-0.03943299818402861,-0.09927718213143966
-0.05935222343861418,-0.037996694605176726,-0.09734891804379091
-0.06648436300584529,-0.030753156209738355,-0.09723751921558366
-0.06527687749230361,-0.025495342884258046,-0.09077222037656166
-0.055954559741945215,-0.043492384087226235,-0.09944694382917146
-0.05832556485676135,-0.03786225414882998,-0.09618781900559134
-0.06318600469713435,-0.03373175828588784,-0.0969177629830222
-0.06642498299886182,-0.024884920028587228,-0.09130990302744904
-0.06500443607296164,-0.040915844088657616,-0.10592028016161924
-0.06242697528487306,-0.03547026573790682,-0.09789724102277989
-0.0617141209874207,-0.03299618022687711,-0.0947103012142978
-0.06661353269501247,-0.03010894755574526,-0.09672248025075772
-0.060027545109575614,-0.03177565187336698,-0.0918031969829426
-0.06536109890755641,-0.03380659093245634,-0.09916768984001276
-0.06919871725653749,-0.031214756625797133,-0.10041347388233461
-0.0637803439325108,-0.03852992048415227,-0.10231026441666305
-0.06185455556887466,-0.043198386959207295,-0.10505294252808195
-0.05749745187160642,-0.03717210148721821,-0.09466955335882461
-0.05728247559294239,-0.03674043068565481,-0.09402290627859719
-0.05775187006560516,-0.034989201450322985,-0.09274107151592813
-0.05811890209511376,-0.030951821208003844,-0.08907072330311759
-0.058397589391615885,-0.033142064126123985,-0.09153965351773988
-0.062166233905556395,-0.03569714565584093,-0.09786337956139733
-0.06423779242308969,-0.028141791130700047,-0.09237958355378974
-0.060866670772905564,-0.04151874446286796,-0.10238541523577352
-0.06339761590450152,-0.035419492959310836,-0.09881710886381237
-0.058227085960860056,-0.033694716950502274,-0.09192180291136233
-0.05876693977616148,-0.044194889737185855,-0.10296182951334733
-0.06132072995269964,-0.03892020505536616,-0.1002409350080658
-0.0617952064564384,-0.033418555364479484,-0.09521376182091787
-0.05759509877160878,-0.04197945781114365,-0.09957455658275245
-0.06357730510326759,-0.030574481242505863,-0.09415178634577345
-0.063977808724858,-0.033000208946324286,-0.09697801767118229
-0.05918678475401664,-0.04528891029481498,-0.10447569504883161
-0.06078134460174276,-0.0383601753332893,-0.09914151993503206
-0.0588697284411538,-0.036734656730009356,-0.09560438517116317
-0.06012017780197974,-0.04615021034085483,-0.10627038814283456
-0.062043607970739906,-0.026248842928805832,-0.08829245089954574
-0.06339622369885808,-0.029932799002832286,-0.09332902270169038
-0.059932010676759885,-0.03860286563077216,-0.09853487630753205
-0.06538141761551347,-0.03343752105585231,-0.09881893867136576
-0.06886234594774891,-0.03300419459395099,-0.10186654054169991
-0.06354064120589259,-0.03007473204052023,-0.09361537324641284
-0.062147172210053316,-0.0244650526652477,-0.08661222487530103
-0.06211387762114227,-0.02817908869253449,-0.09029296631367675
-0.060308008476230975,-0.028299008860381766,-0.08860701733661275
-0.058059701740212424,-0.04464375338717644,-0.10270345512738885
-0.06881171711580425,-0.025834698430455817,-0.09464641554626006
-0.06429474861641812,-0.02844645569760632,-0.09274120431402445
-0.06600553076208673,-0.027063227069059566,-0.09306875783114632
-0.06408662169561352,-0.03466209306686225,-0.09874871476247579
-0.060496650546502564,-0.031967323659266494,-0.09246397420576906
-0.06319783465429743,-0.029186704379039183,-0.09238453903333661
-0.06228099966217077,-0.036046755266505345,-0.09832775492867613
-0.06377856731389012,-0.027363089286557674,-0.0911416566004478
-0.0628285227413301,-0.033617068561803916,-0.09644559130313402
-0.06092530205285176,-0.0331436710803715,-0.09406897313322325
-0.059391560692323105,-0.034089471555401235,-0.09348103224772433
-0.06211347742190059,-0.03107850239957543,-0.093191979821476
-0.06976348968712637,-0.025230819325763553,-0.09499430901288994
-0.06403969702355604,-0.029587528592121003,-0.09362722561567705
-0.0612120097116566,-0.040194372471677356,-0.10140638218333395
-0.05833754853639394,-0.03216546500413306,-0.090503013540527
-0.06120882334710479,-0.02753312895001533,-0.08874195229712012
-0.05995115340662928,-0.03323579988646887,-0.09318695329309813
-0.05936595741592878,-0.0360202912816104,-0.0953862486975392
-0.05517336761951931,-0.03515264268556198,-0.09032601030508129
-0.06393179864345765,-0.03449380780666211,-0.09842560645011976
-0.06459500121062542,-0.029801511074533694,-0.09439651228515909
-0.057554304266901536,-0.0380336822597556,-0.09558798652665713
-0.05459794004965592,-0.035527551571400445,-0.09012549162105635
-0.06229288810189921,-0.031179758548302267,-0.09347264665020147
-0.06266520004949305,-0.029856005555020732,-0.09252120560451378
-0.06623004820869,-0.031215748118982853,-0.09744579632767283
-0.055596760509372185,-0.03633576421267723,-0.09193252472204941
-0.059262088284484406,-0.03960538139716588,-0.0988674696816503
-0.0598642514581184,-0.035665130728031,-0.0955293821861494
-0.059200286813893166,-0.03999047576705968,-0.09919076258095286
-0.06347890324642058,-0.04035766063235954,-0.10383656387878014
-0.05854304634601447,-0.02989143373284814,-0.08843448007886259
-0.06398025739775196,-0.03219032218454308,-0.09617057958229502
-0.05640105529469171,-0.03469914550020552,-0.09110020079489722
-0.06731937771166935,-0.031131226505999032,-0.09845060421766838
-0.06352132930209975,-0.025525410067109323,-0.08904673936920907
-0.06553072332598969,-0.02988354451881777,-0.09541426784480747
-0.06262780742764751,-0.030287027914012964,-0.09291483534166048
-0.061589346469715714,-0.03519690200640259,-0.09678624847611829
-0.06145570904824902,-0.029210357274481902,-0.09066606632273091
-0.06394444603403984,-0.03207884594291645,-0.09602329197695628
-0.05564831779491033,-0.035836021591064166,-0.09148433938597447
-0.06574770989648301,-0.029980912526365464,-0.09572862242284846
-0.06359250292180726,-0.024917929981095474,-0.08851043290290275
-0.06185256053186563,-0.03597953791979529,-0.09783209845166092
-0.06022527836496681,-0.03659262060311681,-0.09681789896808363
-0.06415317382715142,-0.03408564028908319,-0.09823881411623461
-0.06171573970877984,-0.029745752424949146,-0.091461492133729
-0.06359177865951668,-0.026418639020186284,-0.09001041767970297
-0.06173638021932623,-0.03428948163332632,-0.09602586185265254
-0.06455994936429818,-0.026769936130139584,-0.09132988549443775
-0.06158771043528982,-0.03623483951277709,-0.09782254994806691
-0.06188077947017493,-0.02657182766161627,-0.08845260713179119
-0.060681149807972214,-0.03150250536012575,-0.09218365516809796
-0.0632584641371309,-0.0318512538613348,-0.09510971799846571
-0.06014508183529494,-0.04365671744495954,-0.10380179928025449
-0.06444008416148023,-0.03330060007721733,-0.09774068423869757
-0.06107411687698977,-0.033958402978346534,-0.09503251985533631
-0.062142221810174966,-0.0345025700828399,-0.09664479189301488
-0.06314035437880106,-0.036950885458053036,-0.10009123983685408
-0.062221320698028805,-0.037087227206352616,-0.09930854790438141
-0.06177323703395955,-0.026592670226965723,-0.08836590726092527
-0.06061655419313088,-0.03543119903849656,-0.09604775323162745
-0.05517592478238829,-0.03512014032888506,-0.09029606511127333
-0.06162284560619215,-0.031234214302235434,-0.09285705990842757
-0.05592807268501078,-0.03371729116328785,-0.08964536384829862
-0.060967802734141645,-0.03368074981397987,-0.09464855254812152
-0.06641940472313426,-0.035350331193998843,-0.10176973591713312
-0.06455460939391679,-0.03250323233703209,-0.09705784173094888
-0.0618902975873942,-0.032507773862865116,-0.0943980714502593
-0.05964118430070557,-0.0379523896545501,-0.09759357395525568
-0.06353658862358183,-0.034505122428682256,-0.09804171105226409
-0.057201760816863484,-0.044142212073434065,-0.10134397289029755
-0.062076998888045645,-0.03248796038553005,-0.0945649592735757
-0.0600177035851688,-0.029687337930016534,-0.08970504151518532
-0.05990488547590636,-0.04065485588538478,-0.10055974136129114
-0.06506466172719563,-0.034197087738172594,-0.09926174946536824
-0.06325648787800908,-0.0338079259612441,-0.09706441383925318
-0.06943143656193954,-0.015406099182495686,-0.08483753574443523
-0.06406326074116797,-0.03548311265322237,-0.09954637339439035
-0.058556506047762726,-0.032617647825080726,-0.09117415387284346
-0.0631506308318536,-0.03743514083846411,-0.10058577167031771
-0.06299530938370831,-0.03418447918294286,-0.09717978856665116
-0.06199254780084387,-0.034409409219316525,-0.0964019570201604
-0.05884205602868009,-0.034803143771022255,-0.09364519979970233
-0.062466439162379685,-0.030392478660630322,-0.09285891782301
-0.062393750368176765,-0.03255708499594083,-0.0949508353641176
-0.06392991040851567,-0.0337513123103783,-0.09768122271889397
-0.05858215955309352,-0.043381944893536674,-0.10196410444663019
-0.06182265986049672,-0.0317774783797733,-0.09360013824027003
-0.06328779659666317,-0.03257154894342527,-0.09585934554008843
-0.06873424103005152,-0.028226054886323414,-0.09696029591637494
-0.05873183857138682,-0.041338892816646704,-0.10007073138803352
-0.05819824434819975,-0.03588087601990328,-0.09407912036810302
-0.06261106384044748,-0.029578692184301297,-0.09218975602474878
-0.0602866728183523,-0.042160225286202765,-0.10244689810455507
-0.0648412028153266,-0.023141123867243752,-0.08798232668257035
-0.05946634403160247,-0.03808217556244163,-0.09754851959404409
-0.06133881546255455,-0.0380993440928275,-0.09943815955538204
-0.05792479154271686,-0.03829996142706916,-0.09622475296978603
-0.06660861650880262,-0.04316262589194235,-0.10977124240074496
-0.06256181156136423,-0.03965760569785318,-0.10221941725921743
-0.06704513557141534,-0.02842063277715135,-0.09546576834856668
-0.060908840883196494,-0.029677901025525862,-0.09058674190872235
-0.07284213076001358,-0.02092733426956006,-0.09376946502957363
-0.05910375219738206,-0.031892450429919256,-0.09099620262730133
-0.05969500665487354,-0.039596690142394815,-0.09929169679726835
-0.06249966398055188,-0.033571611659126935,-0.09607127563967882
-0.05897233466997633,-0.03872395405279784,-0.09769628872277418
-0.05753181648867649,-0.03951334247313718,-0.09704515896181365
-0.060589384299914,-0.036188208264139786,-0.09677759256405377
-0.0607657002029913,-0.03560584927904849,-0.0963715494820398
-0.060625953653860545,-0.03488588285697981,-0.09551183651084036
-0.05670525931631035,-0.032267387548216925,-0.08897264686452727
-0.07069845906713466,-0.025574927247412484,-0.09627338631454715
-0.05973777297260066,-0.029933215025957496,-0.08967098799855816
-0.057760459617412614,-0.03211625840668837,-0.08987671802410098
-0.06254508631935192,-0.03481925476065611,-0.097364341080008035
-0.06070540819577975,-0.036507842908226076,-0.09721325110400582
-0.06309919289100543,-0.042219363900430455,-0.10531855679143588
-0.060710182418993563,-0.03741735117027805,-0.0981275335892716
-0.05626914546295282,-0.03731722106497627,-0.0935863665279291
-0.0639077384355599,-0.04164562558234948,-0.10555336401790937
-0.05641844273479121,-0.03865373608869701,-0.09507217882348823
-0.06161850821659689,-0.0407069256024562,-0.1023254338190531
-0.06225858379986495,-0.03417494598829354,-0.09643352978815847
-0.06285312766113132,-0.032108774499976706,-0.09496190216110803
-0.06353753913609536,-0.03066218613843913,-0.0941997252745345
-0.061942495595505694,-0.03940545681568757,-0.10134795241119328
-0.06206729169610432,-0.03851664996094939,-0.10058394165705371
-0.05621728323419877,-0.03315508985730016,-0.08937237309149895
-0.06175179688537392,-0.040403855904950575,-0.1021556527903245
-0.06825579937451645,-0.03119449856665331,-0.09945029794116976
-0.05956823091637326,-0.04315143818282148,-0.10271966909919476
-0.06153723568852962,-0.03780795591613796,-0.09934519160466757
-0.06236158820915793,-0.03680012563126417,-0.0991617138404221
-0.06944070915713571,-0.02880594650238068,-0.09824665565951639
-0.05920372571979471,-0.03730465771588336,-0.09650838343567805
-0.0610776256824703,-0.028184203722847505,-0.08926182940531782
-0.05734387681067097,-0.047573469310924196,-0.10491734612159517
-0.06348994191711246,-0.03779728096172817,-0.10128722287884064
-0.0689553302888879,-0.024907362876076124,-0.09386269316496401
-0.06592772755516098,-0.026340873130368037,-0.09226860068552903
-0.06091725135673453,-0.0412639316371661,-0.10218118299390064
-0.07046324727227665,-0.027712780896274842,-0.09817602816855149
-0.06991468083843375,-0.0311583921392494,-0.10107307297768314
-0.06448263128164222,-0.03442746137311094,-0.09891009265475316
-0.05880244676450959,-0.04403887401881935,-0.10284132078332894
-0.06175094559335785,-0.034270399684287814,-0.09602134527764565
-0.05846676038511891,-0.03650176255933835,-0.09496852294445725
-0.060340406479356797,-0.04005061701147797,-0.10039102349083479
-0.06643261376773184,-0.03976455052693004,-0.10619716429466189
-0.06188913423970149,-0.036766327094158766,-0.09865546133386027
-0.060544480995750515,-0.04234797481182195,-0.10289245580757249
-0.06592382224926681,-0.03444026499657883,-0.10036408724584565
-0.058807393575094256,-0.037010406398270385,-0.09581779997336463
-0.06295176549517104,-0.033732216917103854,-0.09668398241227488
-0.06328353403636919,-0.027380155592593537,-0.09066368962896273
-0.06461976827595707,-0.03752045902606628,-0.10214022730202335
-0.06615154036306067,-0.021522571959411624,-0.0876741123224723
-0.05687347899193282,-0.038599069057169005,-0.09547254804910184
-0.06654108333022055,-0.031060033366297646,-0.0976011166965182
-0.06128896052768973,-0.03570503953000022,-0.09699400005768995
-0.06196228225146165,-0.0369008505931486,-0.09886313284461024
-0.06124915675018955,-0.04305051470780101,-0.10429967145799057
-0.06122432094260626,-0.028149714219007638,-0.08937403516161388
-0.06731979618239027,-0.03576285407624046,-0.10308265025863075
-0.06593468760760748,-0.028004847381276086,-0.09393953498888358
-0.062466228267473174,-0.0297779087553159,-0.09224413702278908
-0.059064557332784255,-0.046459981092369006,-0.10552453842515326
-0.06167311029693122,-0.0363583712486583,-0.09803148154558952
-0.06338024716028617,-0.037280198465892374,-0.10066044562617854
-0.06577927185356777,-0.027675062411092986,-0.09345433426466077
-0.060054884471695005,-0.03927263560341278,-0.09932752007510778
-0.06188976127318449,-0.0402707140300807,-0.10216047530326519
-0.06494224442661334,-0.03850926715800353,-0.10345151158461688
-0.06064883591596969,-0.03315426103734375,-0.09380309695331343
-0.06238129009369548,-0.030964083172898213,-0.09334537326659369
-0.059106679020794896,-0.04142433774499509,-0.10053101676579
-0.061023932559060724,-0.0324099943871404,-0.09343392694620112
-0.0638004022650806,-0.03274495208348363,-0.09654535434856422
-0.057271435352664955,-0.0382164275810564,-0.09548786293372136
-0.06120153837170331,-0.033226771557720254,-0.09442830992942355
-0.06253897086773676,-0.03161598596653656,-0.0941549568342733
-0.0639120622921363,-0.03753916777551791,-0.10145123006765423
-0.06481860057225766,-0.03176047552759893,-0.0965790760998566
-0.06408562393225514,-0.023880699575560004,-0.08796632350781515
-0.05636057176560156,-0.03506104341970907,-0.09142161518531064
-0.05860269809973364,-0.041577104216608124,-0.10017980231634178
-0.0515644525782798,-0.03259285232387411,-0.08415730490215391
-0.06269365495277338,-0.030881002373248163,-0.09357465732602155
-0.05783997680300596,-0.04096486339742809,-0.09880484020043406
-0.06021240429134337,-0.04574563932446138,-0.10595804361580474
-0.0659547029824357,-0.02687998235718678,-0.0928346853396225
-0.06490399727105742,-0.030249300290772392,-0.09515329756182983
-0.06112576916703455,-0.040401827326536445,-0.10152759649357099
-0.06245715128496227,-0.035914759458945164,-0.09837191074390743
-0.06301085876579016,-0.030940479055293332,-0.0939513378210835
-0.06304684697459263,-0.02591828701362215,-0.08896513398821479
-0.05864333419161814,-0.03594379216917132,-0.09458712636078948
-0.05738501602316502,-0.03457681770946746,-0.09196183373263248
-0.0635916355196264,-0.03377329843324152,-0.09736493395286792
-0.05928797197992509,-0.038257562245183944,-0.09754553422510902
-0.06328007135222433,-0.038981290640028185,-0.10226136199225253
-0.06238035112795855,-0.03658497401199375,-0.09896532513995229
-0.06047889187312843,-0.03675664111017378,-0.0972355329833022
-0.06329075650841148,-0.033379383052915726,-0.09667013956132721
-0.056764805339070065,-0.02976992140239441,-0.08653472674146448
-0.06396775476211193,-0.0250509716734505,-0.08901872643556243
-0.06172091337584447,-0.04027069379218074,-0.10199160716802519
-0.06539832152918912,-0.030028462357736412,-0.09542678388692553
-0.06459297035999323,-0.031640014471275374,-0.09623298483126858
-0.06227260281857147,-0.027346427798913057,-0.08961903061748451
-0.060882651519985155,-0.035982370108911935,-0.09686502162889707
-0.06189301661361492,-0.03366902214892278,-0.09556203876253769
-0.06262535370268922,-0.028742440970229585,-0.09136779467291879
-0.0610766701779621,-0.04118600499950558,-0.10226267517746768
-0.06170058627713349,-0.03579857395150955,-0.09749916022864305
-0.06260434025605745,-0.039409784512829504,-0.10201412476888695
-0.05567577531728468,-0.04223864481089466,-0.09791442012817933
-0.06170101714466133,-0.038434645297890355,-0.10013566244255168
